video_id	clip_count	label_mean	label_median	label_std	label_mad	label_min	label_max	label_range	positive_count	negative_count	neutral_count	all_pair_count	selected_pair_count	selected_pair_weight_sum	valid_pair_count_delta_1_0	valid_pair_count_delta_0_75	valid_pair_count_delta_0_5
esnOE1LefKA	2	1.1666666269302368	1.1666666269302368	0.8333333134651184	0.8333333134651184	0.3333333432674408	2.0	1.6666666269302368	2	0	0	1	1	1.0	1	1	1
etPDgRjrnJ8	4	0.5	0.5	0.5	0.5	0.0	1.0	1.0	2	0	2	6	4	1.0	4	4	4
f-ZNjqLlrm4	6	1.2222222089767456	1.5	0.9162456393241882	0.5	-0.6666666865348816	2.0	2.6666667461395264	5	1	0	15	7	0.9999999999999998	7	7	10
f47bnEUrOvA	1	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1	0	0	0	0	0.0	0	0	0
f49boM5fb8U	6	0.3333333432674408	0.3333333432674408	0.19245010614395142	0.0	0.0	0.6666666865348816	0.6666666865348816	5	0	1	15	0	0.0	0	0	1
f5k5cF80aUE	4	0.8333333134651184	0.6666666865348816	0.5527707934379578	0.3333333432674408	0.3333333432674408	1.6666666269302368	1.3333332538604736	4	0	0	6	2	1.0	2	2	5
f6S2XNPIiFk	11	1.0303031206130981	1.0	0.9476664066314697	0.6666666269302368	-0.3333333432674408	2.6666667461395264	3.0	9	1	1	55	31	0.9999999999999993	31	32	42
fB816aeHRFk	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0.0	0	0	0
fDYZINwIs_A	1	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1	0	0	0	0	0.0	0	0	0
fEm9AdLNrjk	3	0.8888888955116272	0.6666666865348816	0.31426969170570374	0.0	0.6666666865348816	1.3333333730697632	0.6666666865348816	3	0	0	3	0	0.0	0	0	2
fGYbbP8RDLQ	3	0.1111111119389534	0.0	0.15713484585285187	0.0	0.0	0.3333333432674408	0.3333333432674408	1	0	2	3	0	0.0	0	0	0
fI9KptYFZeg	4	-1.0	-1.1666666269302368	0.7071067690849304	0.5	-1.6666666269302368	0.0	1.6666666269302368	0	3	1	6	2	1.0	2	4	5
fOxg1NstCHA	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0.0	0	0	0
fSOVk2cS-sY	5	0.73333340883255	0.6666666865348816	0.3265986442565918	0.0	0.3333333432674408	1.3333333730697632	1.0	5	0	0	10	1	1.0	1	1	4
fTKe7E_4OCQ	2	1.1666667461395264	1.1666667461395264	0.1666666865348816	0.1666666865348816	1.0	1.3333333730697632	0.3333333730697632	2	0	0	1	0	0.0	0	0	0
fTNOAssiTYk	6	0.2777777910232544	0.3333333432674408	0.40445056557655334	0.1666666716337204	-0.3333333432674408	1.0	1.3333333730697632	4	1	1	15	2	1.0	2	2	8
fW1pK2L6RgM	8	0.375	0.3333333432674408	0.26020824909210205	0.3333333432674408	0.0	0.6666666865348816	0.6666666865348816	6	0	2	28	0	0.0	0	0	6
faMq0C_wTpU	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0.0	0	0	0
faXGVcVcVsE	16	0.7708333730697632	0.6666666865348816	0.6424643397331238	0.5	0.0	2.0	2.0	12	0	4	120	48	1.0000000000000007	48	48	76
fbHlBmq7Ipo	12	-0.1944444328546524	-0.3333333432674408	1.205376386642456	0.5	-2.3333332538604736	2.0	4.3333330154418945	4	7	1	66	44	0.9999999999999994	44	44	51
fbSxct2JcKU	5	0.5333333611488342	0.6666666865348816	0.33993464708328247	0.3333333134651184	0.0	1.0	1.0	4	0	1	10	1	1.0	1	1	4
fdK_tsvBXJ8	4	1.1666667461395264	1.1666667461395264	0.6009252071380615	0.5	0.3333333432674408	2.0	1.6666666269302368	4	0	0	6	3	1.0	3	3	5
fhY2vbnjuWY	4	0.3333333432674408	0.1666666716337204	0.40824827551841736	0.1666666716337204	0.0	1.0	1.0	2	0	2	6	2	1.0	2	2	3
fi7g4GoK-z4	2	0.3333333432674408	0.3333333432674408	0.3333333432674408	0.3333333432674408	0.0	0.6666666865348816	0.6666666865348816	1	0	1	1	0	0.0	0	0	1
fjE2EZKgQm8	7	0.9523808360099792	0.6666666865348816	0.9499970078468323	0.6666666865348816	0.0	2.3333332538604736	2.3333332538604736	4	0	3	21	11	1.0000000000000002	11	12	16
flBtk736di4	8	1.0833333730697632	1.1666667461395264	0.2763853967189789	0.1666666865348816	0.6666666865348816	1.3333333730697632	0.6666666865348816	8	0	0	28	0	0.0	0	0	8
flGZteJUNYU	1	0.6666666865348816	0.6666666865348816	0.0	0.0	0.6666666865348816	0.6666666865348816	0.0	1	0	0	0	0	0.0	0	0	0
fnFoRPqkQeo	3	-0.1111111044883728	-0.3333333432674408	0.566557765007019	0.3333333432674408	-0.6666666865348816	0.6666666865348816	1.3333333730697632	1	2	0	3	2	1.0	2	2	2
frNJdG0GkYw	2	0.8333333134651184	0.8333333134651184	0.8333333134651184	0.8333333134651184	0.0	1.6666666269302368	1.6666666269302368	1	0	1	1	1	1.0	1	1	1
fzuTEKwNS94	23	1.6956521272659302	1.6666666269302368	0.613165020942688	0.3333333730697632	0.0	2.6666667461395264	2.6666667461395264	22	0	1	253	59	0.9999999999999989	59	79	133
g8NBNtY3cpU	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0.0	0	0	0
g99kISQbyuI	9	0.18518517911434174	0.3333333432674408	0.9951872825622559	1.0	-1.3333333730697632	2.0	3.3333334922790527	5	4	0	36	24	0.9999999999999996	24	24	30
g9rNhtFG9aU	6	0.4444444477558136	0.3333333432674408	0.4581228494644165	0.3333333432674408	0.0	1.3333333730697632	1.3333333730697632	4	0	2	15	4	1.0	4	4	7
gAMbkJk6gnE	5	1.0	1.3333333730697632	0.5577733516693115	0.33333325386047363	0.3333333432674408	1.6666666269302368	1.3333332538604736	5	0	0	10	6	0.9999999999999999	6	6	6
gC_wF3uKFW0	6	1.5	1.8333332538604736	0.8766518831253052	0.3333333134651184	-0.3333333432674408	2.3333332538604736	2.6666665077209473	5	1	0	15	5	1.0	5	6	9
gEgcpVY8WK4	32	0.2083333432674408	0.0833333358168602	0.45069390535354614	0.25	-0.6666666865348816	1.3333333730697632	2.0	16	6	10	496	64	1.0	90	119	241
gFAOKuqpUq4	6	0.3333333432674408	0.3333333432674408	0.27216553688049316	0.3333333432674408	0.0	0.6666666865348816	0.6666666865348816	4	0	2	15	0	0.0	0	0	4
gJdSxPhf85M	4	0.4166666865348816	0.5	0.7949492931365967	0.6666666865348816	-0.6666666865348816	1.3333333730697632	2.0	2	1	1	6	4	1.0	4	4	5
gLdRUsLw4CA	4	1.1666666269302368	1.1666667461395264	0.3726779520511627	0.3333333134651184	0.6666666865348816	1.6666666269302368	0.9999999403953552	4	0	0	6	0	0.0	0	1	3
gPWyANEm0eE	10	-0.03333333879709244	0.1666666716337204	1.2151817083358765	0.8333333730697632	-2.0	2.3333332538604736	4.3333330154418945	5	4	1	45	30	0.9999999999999999	30	32	37
gRAmIaSlm80	1	0.6666666865348816	0.6666666865348816	0.0	0.0	0.6666666865348816	0.6666666865348816	0.0	1	0	0	0	0	0.0	0	0	0
gU7McujYYPY	7	0.6666666865348816	0.6666666865348816	0.8728715777397156	0.3333333432674408	-1.0	2.0	3.0	6	1	0	21	12	1.0	12	12	16
gXDRWhJbfFU	11	1.0606061220169067	1.0	0.5378254055976868	0.3333333134651184	0.1666666716337204	2.3333332538604736	2.1666665077209473	11	0	0	55	11	1.0000000000000002	11	20	31
gXuiIWRxrw4	20	0.75	0.6666666865348816	0.4456580877304077	0.3333333432674408	0.0	1.3333333730697632	1.3333333730697632	18	0	2	190	43	1.0000000000000007	43	43	91
gZDyk95Xob4	15	1.1555554866790771	1.3333333730697632	0.6190394163131714	0.3333333730697632	0.0	2.3333332538604736	2.3333332538604736	14	0	1	105	35	1.0000000000000002	35	41	64
gZF-YNQHqwI	11	0.6969696879386902	0.3333333432674408	0.8097205758094788	0.3333333432674408	0.0	2.6666667461395264	2.6666667461395264	8	0	3	55	24	0.9999999999999996	24	25	29
gcGZp9JX_qE	4	1.25	1.0	0.6821126937866211	0.3333333432674408	0.6666666865348816	2.3333332538604736	1.6666665077209473	4	0	0	6	2	1.0	2	3	5
gcpsSao7kHM	6	1.0555555820465088	1.1666667461395264	0.5241100788116455	0.16666674613952637	0.0	1.6666666269302368	1.6666666269302368	5	0	1	15	5	1.0	5	5	7
ge071m9bGeY	9	0.14814814925193787	0.0	0.38844773173332214	0.3333333432674408	-0.6666666865348816	0.6666666865348816	1.3333333730697632	4	1	4	36	4	1.0	4	4	16
gfHrSg3BwiQ	3	0.5555555820465088	0.6666666865348816	1.227262258529663	1.3333332538604736	-1.0	2.0	3.0	2	1	0	3	3	1.0	3	3	3
ggbV7YeSl7k	3	-0.1111111119389534	-0.3333333432674408	0.31426969170570374	0.0	-0.3333333432674408	0.3333333432674408	0.6666666865348816	1	2	0	3	0	0.0	0	0	2
gjEYmdWrBLM	29	1.1724138259887695	1.0	0.6815617084503174	0.3333333730697632	0.0	2.6666667461395264	2.6666667461395264	27	0	2	406	64	1.0	130	163	251
gjGL6YY6oMs	6	-0.1666666716337204	0.0	0.3726779818534851	0.0	-1.0	0.0	1.0	0	1	5	15	5	1.0	5	5	5
gjSyl6evrWk	8	1.5833333730697632	1.6666667461395264	0.7216877937316895	0.6666666269302368	0.6666666865348816	2.6666667461395264	2.0	8	0	0	28	13	0.9999999999999998	13	14	20
gm4l099casQ	2	-0.6666666865348816	-0.6666666865348816	0.0	0.0	-0.6666666865348816	-0.6666666865348816	0.0	0	2	0	1	0	0.0	0	0	0
gr8mzv2xZ2s	1	-0.6666666865348816	-0.6666666865348816	0.0	0.0	-0.6666666865348816	-0.6666666865348816	0.0	0	1	0	0	0	0.0	0	0	0
gr9YU-UTJzQ	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	2	1	0	0.0	0	0	0
grePRQ8zonA	5	1.2000000476837158	1.0	0.8326663374900818	0.6666666269302368	0.3333333432674408	2.3333332538604736	1.9999998807907104	5	0	0	10	6	0.9999999999999999	6	6	8
guRD0zQC6Q0	4	1.0833333730697632	1.3333333730697632	0.4330126941204071	0.0	0.3333333432674408	1.3333333730697632	1.0	4	0	0	6	3	1.0	3	3	3
gv43BPYYxKQ	2	-1.0	-1.0	0.6666666269302368	0.6666666269302368	-1.6666666269302368	-0.3333333432674408	1.3333332538604736	0	2	0	1	1	1.0	1	1	1
gvjQ1XfMA_g	4	0.3333333432674408	0.3333333432674408	0.0	0.0	0.3333333432674408	0.3333333432674408	0.0	4	0	0	6	0	0.0	0	0	0
gvrfI9e5xHQ	1	-0.3333333432674408	-0.3333333432674408	0.0	0.0	-0.3333333432674408	-0.3333333432674408	0.0	0	1	0	0	0	0.0	0	0	0
gzZ8NTeTzRs	2	0.3333333432674408	0.3333333432674408	0.3333333432674408	0.3333333432674408	0.0	0.6666666865348816	0.6666666865348816	1	0	1	1	0	0.0	0	0	1
h4LrwMn94ss	4	0.0833333358168602	0.0	0.14433756470680237	0.0	0.0	0.3333333432674408	0.3333333432674408	1	0	3	6	0	0.0	0	0	0
h7p5URoookk	29	0.36781609058380127	0.3333333432674408	0.7648645639419556	0.3333333432674408	-1.3333333730697632	2.0	3.3333334922790527	18	5	6	406	64	1.0	184	187	266
hASTLbFHrEs	9	0.5185185074806213	0.6666666865348816	1.1451574563980103	0.6666666865348816	-1.6666666269302368	2.3333332538604736	4.0	6	2	1	36	21	1.0000000000000004	21	25	31
hCFV5VLgS0A	9	-1.2962963581085205	-1.3333333730697632	0.531581461429596	0.3333333730697632	-2.3333332538604736	-0.6666666865348816	1.6666665077209473	0	9	0	36	8	1.0	8	11	20
hF6kFQPdBjY	8	-0.0833333358168602	0.0	0.36324161291122437	0.1666666716337204	-0.6666666865348816	0.3333333432674408	1.0	2	2	4	28	4	1.0	4	4	12
hGRRlXfH0BY	9	-0.8148148059844971	-0.6666666865348816	0.7554102540016174	0.3333333432674408	-2.0	0.3333333432674408	2.3333332538604736	1	7	1	36	20	1.0000000000000002	20	20	25
hIQhkTjNaQc	5	0.2666666805744171	0.3333333432674408	0.24944384396076202	0.3333333432674408	0.0	0.6666666865348816	0.6666666865348816	3	0	2	10	0	0.0	0	0	2
hOp6I4jGvu4	5	0.6000000238418579	0.6666666865348816	0.6110100746154785	0.6666666865348816	0.0	1.6666666269302368	1.6666666269302368	3	0	2	10	2	1.0	2	4	8
hSEfYcIjIr4	2	0.8333333730697632	0.8333333730697632	0.1666666567325592	0.1666666567325592	0.6666666865348816	1.0	0.3333333134651184	2	0	0	1	0	0.0	0	0	0
hSgKOKK3L8M	8	0.625	0.5	0.45452970266342163	0.1666666865348816	0.0	1.3333333730697632	1.3333333730697632	7	0	1	28	8	1.0	8	8	14
hThsntvCk2s	3	0.8888888955116272	1.0	0.4157397150993347	0.3333333730697632	0.3333333432674408	1.3333333730697632	1.0	3	0	0	3	1	1.0	1	1	2
hUBQrLjm4M4	2	1.1666667461395264	1.1666667461395264	0.1666666865348816	0.1666666865348816	1.0	1.3333333730697632	0.3333333730697632	2	0	0	1	0	0.0	0	0	0
hawztAtYHCE	4	0.8333333730697632	0.8333333730697632	0.3726780116558075	0.3333333432674408	0.3333333432674408	1.3333333730697632	1.0	4	0	0	6	1	1.0	1	1	3
hdLC4Ro977Q	2	0.4999999701976776	0.4999999701976776	1.1666666269302368	1.1666666269302368	-0.6666666865348816	1.6666666269302368	2.3333332538604736	1	1	0	1	1	1.0	1	1	1
he475nnmMi0	12	0.3611111342906952	0.3333333432674408	0.5174426436424255	0.3333333432674408	-0.3333333432674408	1.3333333730697632	1.6666667461395264	7	2	3	66	20	1.0000000000000002	20	20	36
hfK8QtTd7fo	1	1.6666666269302368	1.6666666269302368	0.0	0.0	1.6666666269302368	1.6666666269302368	0.0	1	0	0	0	0	0.0	0	0	0
hfVXx8hfKak	9	-0.9259259700775146	-1.6666666269302368	1.5378177165985107	0.6666666269302368	-2.6666667461395264	2.0	4.6666669845581055	3	6	0	36	23	0.9999999999999996	23	24	29
hfvmQuhqMmY	8	2.0833332538604736	2.0	0.4330126941204071	0.3333333134651184	1.6666666269302368	3.0	1.3333333730697632	8	0	0	28	5	1.0	5	5	13
hh04W3xXa5s	3	0.555555522441864	1.0	0.6285393834114075	0.0	-0.3333333432674408	1.0	1.3333333730697632	2	1	0	3	2	1.0	2	2	2
hhK7q30p0Jk	3	1.1111111640930176	1.3333333730697632	0.5665577054023743	0.33333325386047363	0.3333333432674408	1.6666666269302368	1.3333332538604736	3	0	0	3	2	1.0	2	2	2
hj1ph17-0jE	1	-1.3333333730697632	-1.3333333730697632	0.0	0.0	-1.3333333730697632	-1.3333333730697632	0.0	0	1	0	0	0	0.0	0	0	0
hjBQmIWiWgw	11	0.3636363744735718	0.3333333432674408	0.7843745350837708	0.6666666269302368	-1.0	1.6666666269302368	2.6666665077209473	7	3	1	55	27	0.9999999999999993	27	29	40
hkGN5q3OOCE	2	0.0	0.0	0.6666666865348816	0.6666666865348816	-0.6666666865348816	0.6666666865348816	1.3333333730697632	1	1	0	1	1	1.0	1	1	1
hlBOP5NskhM	12	1.138888955116272	1.1666667461395264	0.6448991894721985	0.49999988079071045	0.0	2.0	2.0	10	0	2	66	26	0.9999999999999996	26	28	42
hlYDicOj2m0	4	-0.0833333358168602	0.0	0.8620067238807678	0.6666666865348816	-1.3333333730697632	1.0	2.3333334922790527	2	2	0	6	4	1.0	4	4	6
hmjfBZGGZR8	2	1.8333333730697632	1.8333333730697632	0.8333333730697632	0.8333333730697632	1.0	2.6666667461395264	1.6666667461395264	2	0	0	1	1	1.0	1	1	1
hnSdAbnHDy4	4	-0.0833333358168602	0.0	0.363241583108902	0.1666666716337204	-0.6666666865348816	0.3333333432674408	1.0	1	1	2	6	1	1.0	1	1	3
hntnelpiyl8	5	0.6666666865348816	0.6666666865348816	0.4714045524597168	0.3333333432674408	0.0	1.3333333730697632	1.3333333730697632	4	0	1	10	3	1.0	3	3	6
hp3nsb_eIc0	7	-0.0952380895614624	0.0	0.3868589699268341	0.0	-1.0	0.3333333432674408	1.3333333730697632	1	1	5	21	6	0.9999999999999999	6	6	6
hyazktfsZew	34	0.22549021244049072	0.1666666716337204	0.6750482320785522	0.1666666716337204	-1.0	2.0	3.0	17	8	9	561	64	1.0	230	230	337
i5bmKlHv-SA	2	0.6666666865348816	0.6666666865348816	0.0	0.0	0.6666666865348816	0.6666666865348816	0.0	2	0	0	1	0	0.0	0	0	0
i5of7ZTkyfw	4	0.25	0.1666666716337204	0.4930066466331482	0.3333333432674408	-0.3333333432674408	1.0	1.3333333730697632	2	1	1	6	2	1.0	2	2	4
i6UngvEEuNs	1	-1.3333333730697632	-1.3333333730697632	0.0	0.0	-1.3333333730697632	-1.3333333730697632	0.0	0	1	0	0	0	0.0	0	0	0
i714Xt6eb1Y	5	0.46666663885116577	0.3333333432674408	0.6182412505149841	0.3333333432674408	0.0	1.6666666269302368	1.6666666269302368	3	0	2	10	4	1.0	4	4	4
iEOBNT0HFtU	13	0.5384615659713745	0.6666666865348816	1.0980826616287231	0.9999999403953552	-1.6666666269302368	2.3333332538604736	4.0	7	4	2	78	46	0.9999999999999994	46	51	61
iFGoQUh81as	1	0.3333333432674408	0.3333333432674408	0.0	0.0	0.3333333432674408	0.3333333432674408	0.0	1	0	0	0	0	0.0	0	0	0
iFj9wJaJSPE	12	1.2222222089767456	1.1666667461395264	0.5665577054023743	0.16666674613952637	0.3333333432674408	2.3333332538604736	1.9999998807907104	12	0	0	66	20	1.0000000000000002	20	23	39
iH04VOkbof0	5	0.2666666507720947	0.6666666865348816	0.5333333611488342	0.0	-0.6666666865348816	0.6666666865348816	1.3333333730697632	3	1	1	10	3	1.0	3	3	7
iM3wSwoAtwk	2	0.1666666716337204	0.1666666716337204	0.1666666716337204	0.1666666716337204	0.0	0.3333333432674408	0.3333333432674408	1	0	1	1	0	0.0	0	0	0
iMG962Rj3Vw	4	1.9166667461395264	2.0	0.595119059085846	0.3333333730697632	1.0	2.6666667461395264	1.6666667461395264	4	0	0	6	3	1.0	3	3	5
iMss8xBhFiI	9	0.555555522441864	0.6666666865348816	0.7535922527313232	0.0	-1.3333333730697632	1.6666666269302368	3.0	8	1	0	36	9	1.0000000000000002	9	14	16
iO34hER47xA	5	1.3333332538604736	1.6666666269302368	0.6992058753967285	0.3333333730697632	0.3333333432674408	2.0	1.6666666269302368	5	0	0	10	5	1.0	5	6	6
iR1Os7FVGHs	3	-0.3333333432674408	-0.3333333432674408	0.27216553688049316	0.3333333432674408	-0.6666666865348816	0.0	0.6666666865348816	0	2	1	3	0	0.0	0	0	1
iREkcXde5ds	10	-0.10000000149011612	0.0	0.334995836019516	0.1666666716337204	-0.6666666865348816	0.6666666865348816	1.3333333730697632	1	4	5	45	4	1.0	4	4	14
iS91daVpH2E	7	0.8571428656578064	0.6666666865348816	0.6388765573501587	0.6666666865348816	0.0	1.6666666269302368	1.6666666269302368	6	0	1	21	9	1.0000000000000002	9	11	13
iWBx0CP9JqA	2	0.6666666865348816	0.6666666865348816	0.3333333134651184	0.3333333134651184	0.3333333432674408	1.0	0.6666666269302368	2	0	0	1	0	0.0	0	0	1
iYtD_ArCdKw	13	0.8205127716064453	0.6666666865348816	0.6078600287437439	0.3333333432674408	0.0	2.0	2.0	11	0	2	78	22	0.9999999999999997	22	30	46
icIS9VfbzMw	15	0.20000003278255463	0.3333333432674408	1.19752836227417	1.0	-2.3333332538604736	2.0	4.3333330154418945	8	5	2	105	64	1.0	71	73	85
iceSGs0MXaA	5	1.4666668176651	1.3333333730697632	0.6182412505149841	0.3333333730697632	1.0	2.6666667461395264	1.6666667461395264	5	0	0	10	4	1.0	4	4	4
icehEYAiimM	4	1.5	1.5	0.8333332538604736	0.8333332538604736	0.6666666865348816	2.3333332538604736	1.6666665077209473	4	0	0	6	4	1.0	4	4	4
ieWQdiQAh4M	2	0.6666666865348816	0.6666666865348816	0.3333333134651184	0.3333333134651184	0.3333333432674408	1.0	0.6666666269302368	2	0	0	1	0	0.0	0	0	1
iex7I7iVnLk	2	0.3333333432674408	0.3333333432674408	0.3333333432674408	0.3333333432674408	0.0	0.6666666865348816	0.6666666865348816	1	0	1	1	0	0.0	0	0	1
ihuGFUrzD30	1	0.6666666865348816	0.6666666865348816	0.0	0.0	0.6666666865348816	0.6666666865348816	0.0	1	0	0	0	0	0.0	0	0	0
io85pRFj_dw	2	0.8333333730697632	0.8333333730697632	0.1666666567325592	0.1666666567325592	0.6666666865348816	1.0	0.3333333134651184	2	0	0	1	0	0.0	0	0	0
ipLoS44xfO4	10	-0.30000001192092896	-0.1666666716337204	0.8749603033065796	0.6666666269302368	-1.3333333730697632	1.3333333730697632	2.6666667461395264	4	5	1	45	28	0.9999999999999997	28	28	32
ixQbCXLUUj8	3	0.4444444477558136	0.3333333432674408	0.15713484585285187	0.0	0.3333333432674408	0.6666666865348816	0.3333333432674408	3	0	0	3	0	0.0	0	0	0
ixZAEncExWI	4	0.1666666567325592	0.0	0.5527707934379578	0.3333333432674408	-0.3333333432674408	1.0	1.3333333730697632	2	2	0	6	2	1.0	2	2	5
izFBeXMTgds	7	0.09523807466030121	0.0	1.2046772241592407	1.3333333730697632	-1.6666666269302368	1.6666666269302368	3.3333332538604736	3	3	1	21	16	1.0	16	16	17
j4MpQ6CKoDE	1	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1	0	0	0	0	0.0	0	0	0
j6R1NTrosuM	4	1.2500001192092896	1.3333333730697632	0.5951189994812012	0.3333333134651184	0.3333333432674408	2.0	1.6666666269302368	4	0	0	6	3	1.0	3	3	5
j7fRIGphgtk	4	0.75	0.8333333134651184	0.9242113828659058	0.8333333134651184	-0.3333333432674408	1.6666666269302368	2.0	2	1	1	6	4	1.0	4	4	4
j9mRv472dq0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	2	1	0	0.0	0	0	0
jD3iIEsc_K4	1	1.6666666269302368	1.6666666269302368	0.0	0.0	1.6666666269302368	1.6666666269302368	0.0	1	0	0	0	0	0.0	0	0	0
jEQoBvc7V1o	5	0.13333335518836975	0.3333333432674408	0.6531972885131836	0.3333333432674408	-1.0	1.0	2.0	3	1	1	10	5	1.0	5	5	7
jFNgOznarMo	4	0.0833333432674408	0.0	0.829156219959259	0.5	-1.0	1.3333333730697632	2.3333334922790527	1	1	2	6	5	1.0	5	5	5
jFpRdhl3fgw	4	0.08333331346511841	-0.5	1.6393598318099976	0.8333333730697632	-1.3333333730697632	2.6666667461395264	4.0	2	2	0	6	5	1.0	5	5	5
jNdvceZ4etc	9	1.5925925970077515	1.6666666269302368	0.5616944432258606	0.3333333730697632	0.6666666865348816	2.6666667461395264	2.0	9	0	0	36	10	0.9999999999999999	10	12	22
jPGDFrQLD4I	1	-1.0	-1.0	0.0	0.0	-1.0	-1.0	0.0	0	1	0	0	0	0.0	0	0	0
jPf0LjZAS14	8	0.4166666567325592	0.5	0.893650472164154	0.1666666865348816	-1.6666666269302368	1.6666666269302368	3.3333332538604736	7	1	0	28	10	0.9999999999999999	10	12	16
jQ3EmbRIe58	7	1.4285714626312256	1.6666666269302368	0.8857653737068176	0.6666666269302368	0.3333333432674408	3.0	2.6666667461395264	7	0	0	21	13	0.9999999999999998	13	13	17
jT3FSTBA8Us	7	0.4285714328289032	0.0	0.954758882522583	0.0	-0.6666666865348816	2.3333332538604736	3.0	2	1	4	21	10	0.9999999999999999	10	11	15
jUKH63mltLE	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0.0	0	0	0
jV6qzF2YROc	7	0.9047618508338928	0.6666666865348816	0.34338581562042236	0.0	0.6666666865348816	1.6666666269302368	0.9999999403953552	7	0	0	21	0	0.0	0	4	6
jVayR0VClxQ	8	0.2916666567325592	0.0	0.7894706726074219	0.6666666865348816	-0.6666666865348816	1.6666666269302368	2.3333332538604736	3	2	3	28	15	0.9999999999999999	15	15	23
jXp595jj734	2	1.0	1.0	0.3333333432674408	0.3333333432674408	0.6666666865348816	1.3333333730697632	0.6666666865348816	2	0	0	1	0	0.0	0	0	1
jYT3-RQFy1U	8	-1.4583332538604736	-1.6666666269302368	0.7252872586250305	0.3333333730697632	-2.3333332538604736	0.0	2.3333332538604736	0	7	1	28	9	1.0000000000000002	9	12	18
jZTe5cbwwEE	1	0.6666666865348816	0.6666666865348816	0.0	0.0	0.6666666865348816	0.6666666865348816	0.0	1	0	0	0	0	0.0	0	0	0
jZnFr-Mzj9M	3	1.1111111640930176	1.3333333730697632	0.31426969170570374	0.0	0.6666666865348816	1.3333333730697632	0.6666666865348816	3	0	0	3	0	0.0	0	0	2
jakiZQd4boM	4	0.25	0.5	0.5464532375335693	0.1666666865348816	-0.6666666865348816	0.6666666865348816	1.3333333730697632	3	1	0	6	3	1.0	3	3	3
jbJF3aphcP0	1	1.6666666269302368	1.6666666269302368	0.0	0.0	1.6666666269302368	1.6666666269302368	0.0	1	0	0	0	0	0.0	0	0	0
jbKDW9URnvM	4	0.1666666567325592	0.1666666716337204	0.3726780116558075	0.3333333432674408	-0.3333333432674408	0.6666666865348816	1.0	2	1	1	6	1	1.0	1	1	3
jcQi90n008o	26	0.9743589162826538	1.0	0.5914134383201599	0.3333333134651184	0.0	2.6666667461395264	2.6666667461395264	23	0	3	325	64	1.0	74	102	179
jfSGWBfVNBI	2	0.1666666716337204	0.1666666716337204	0.1666666716337204	0.1666666716337204	0.0	0.3333333432674408	0.3333333432674408	1	0	1	1	0	0.0	0	0	0
jgNu58Da9cs	6	0.3333333432674408	0.3333333432674408	0.4303314685821533	0.3333333432674408	-0.3333333432674408	1.0	1.3333333730697632	4	1	1	15	3	1.0	3	3	8
jhb6SV2dQzg	1	-1.0	-1.0	0.0	0.0	-1.0	-1.0	0.0	0	1	0	0	0	0.0	0	0	0
jjb1cWmkhI8	6	0.1666666716337204	0.1666666716337204	1.0496913194656372	0.6666666269302368	-1.6666666269302368	1.6666666269302368	3.3333332538604736	3	2	1	15	10	0.9999999999999999	10	10	13
jjbOD6u7V34	5	-0.46666669845581055	-0.3333333432674408	1.1469767093658447	1.0	-2.0	1.3333333730697632	3.3333334922790527	1	3	1	10	8	1.0	8	8	9
jlCFLG6rKKY	6	-0.2222222238779068	-0.3333333432674408	0.8089011311531067	0.3333333432674408	-1.3333333730697632	1.3333333730697632	2.6666667461395264	1	4	1	15	8	1.0	8	8	10
jlW4Iep4mmE	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0.0	0	0	0
jnG9zog4NCs	7	0.190476194024086	0.0	0.3499271273612976	0.3333333432674408	-0.3333333432674408	0.6666666865348816	1.0	3	1	3	21	2	1.0	2	2	9
jqKzaEniiKo	9	0.37037038803100586	0.3333333432674408	0.3989010751247406	0.3333333432674408	0.0	1.3333333730697632	1.3333333730697632	6	0	3	36	7	0.9999999999999998	7	7	11
juI9KoLA87A	14	1.0714285373687744	0.8333333730697632	1.0402882099151611	0.5	-0.3333333432674408	3.0	3.3333332538604736	12	2	0	91	53	0.9999999999999999	53	55	73
jzNIU-w0MVo	11	0.060606058686971664	0.0	0.5652956962585449	0.3333333432674408	-0.6666666865348816	1.3333333730697632	2.0	2	4	5	55	18	1.0000000000000002	18	18	23
k0cGUNUHuyY	1	-1.3333333730697632	-1.3333333730697632	0.0	0.0	-1.3333333730697632	-1.3333333730697632	0.0	0	1	0	0	0	0.0	0	0	0
k1ca_xbhohk	6	0.3888888657093048	0.3333333432674408	0.3557291328907013	0.3333333432674408	0.0	1.0	1.0	4	0	2	15	2	1.0	2	2	6
