sample_id,video_id,train_index,mode,label,prediction__cfcompat_seed1111,prediction__cfcompat_seed1114,prediction__moddrop_seed1111,prediction__moddrop_seed1114,prediction__uniform_kd_seed1111,expert_fold,judge_fold,meta_row_id,content_binding_key,hierarchical_binding_key
nhD9WSEIspQ$_$1,nhD9WSEIspQ,14214,LA,1,0.7748946548,0.4558692276,0.8784381151,1.067792773,1.07209754,1,1,b6dd0eca2766135b3d31aa9ac2a4ba593f59b5b038f152a3996989a201d85cfb,nhD9WSEIspQ$_$1,b6dd0eca2766135b3d31aa9ac2a4ba593f59b5b038f152a3996989a201d85cfb
nhD9WSEIspQ$_$1,nhD9WSEIspQ,14214,LAV,1,0.7863929868,0.5993688107,0.8889624476,1.144193411,1.083586097,1,1,187890ebb950c0d01858f84eaafded43213be252e13573c98e6f8de127fbb20d,nhD9WSEIspQ$_$1,187890ebb950c0d01858f84eaafded43213be252e13573c98e6f8de127fbb20d
nhD9WSEIspQ$_$1,nhD9WSEIspQ,14214,LV,1,0.8104673028,0.5663941503,0.9080848694,1.136617422,1.109283924,1,1,af1b0ee75b267d1be9e72c3c87e6d4c02ad8b8d9f96424f63d746ef1d5331097,nhD9WSEIspQ$_$1,af1b0ee75b267d1be9e72c3c87e6d4c02ad8b8d9f96424f63d746ef1d5331097
nhD9WSEIspQ$_$0,nhD9WSEIspQ,14215,L,1,0.2479552329,0.2046929449,0.3883184493,0.3389320672,0.3227155805,1,1,cc43fe8207d59748b3b8ca757d3755688c5a4dc198a1afc41c259fd83f12ce70,nhD9WSEIspQ$_$0,cc43fe8207d59748b3b8ca757d3755688c5a4dc198a1afc41c259fd83f12ce70
nhD9WSEIspQ$_$0,nhD9WSEIspQ,14215,LA,1,0.2423625886,0.2269004583,0.3830606341,0.3413306177,0.3237472177,1,1,6e5860e00adcf0533fa03e2477a71675aec29085febd53562f49d3a95f33ebc6,nhD9WSEIspQ$_$0,6e5860e00adcf0533fa03e2477a71675aec29085febd53562f49d3a95f33ebc6
nhD9WSEIspQ$_$0,nhD9WSEIspQ,14215,LAV,1,0.2598560452,0.3362617195,0.3970004618,0.4016512632,0.3462556005,1,1,36040910c9eca67804634a41907af6e2edd14249a35f0019af36ef8ed0b9e756,nhD9WSEIspQ$_$0,36040910c9eca67804634a41907af6e2edd14249a35f0019af36ef8ed0b9e756
nhD9WSEIspQ$_$0,nhD9WSEIspQ,14215,LV,1,0.2638292909,0.3084312975,0.4000199437,0.3983539045,0.3430296779,1,1,b6e7d6b56f8410994d46194c120d9c6542d25b04dc5e30a19f0665f5e6114aa9,nhD9WSEIspQ$_$0,b6e7d6b56f8410994d46194c120d9c6542d25b04dc5e30a19f0665f5e6114aa9
nhD9WSEIspQ$_$9,nhD9WSEIspQ,14216,L,1.333333373,0.8443447351,0.7096592188,0.7620670795,0.9024490118,1.001413465,1,1,9f5cefba18bd61ca8cc7a031d5a0618793722accfb5473b5a268e04065565ebb,nhD9WSEIspQ$_$9,9f5cefba18bd61ca8cc7a031d5a0618793722accfb5473b5a268e04065565ebb
nhD9WSEIspQ$_$9,nhD9WSEIspQ,14216,LA,1.333333373,0.8488695621,0.735809803,0.7639498115,0.9071873426,1.011224747,1,1,749519235b544bcbd9f146a2a5bff70d615b4ba989d1f1075707a068873b121a,nhD9WSEIspQ$_$9,749519235b544bcbd9f146a2a5bff70d615b4ba989d1f1075707a068873b121a
nhD9WSEIspQ$_$9,nhD9WSEIspQ,14216,LAV,1.333333373,0.8681647778,0.8782385588,0.7817680836,0.9809553623,1.039904237,1,1,1ac858245d44894c1e1a686bfe2ba93214162b8e5a6f1976cf8bff763680924e,nhD9WSEIspQ$_$9,1ac858245d44894c1e1a686bfe2ba93214162b8e5a6f1976cf8bff763680924e
nhD9WSEIspQ$_$9,nhD9WSEIspQ,14216,LV,1.333333373,0.864079237,0.8394402266,0.7783004045,0.9747927189,1.033662677,1,1,78c2ff5eeb042132fadee72ca0a4128f6e3eeb7ad07ded59eafacf46628eec87,nhD9WSEIspQ$_$9,78c2ff5eeb042132fadee72ca0a4128f6e3eeb7ad07ded59eafacf46628eec87
niX_m3aMxhQ$_$0,niX_m3aMxhQ,14217,L,-0.6666666865,-0.2349486351,-0.1006304398,-0.130505383,-0.09726947546,-0.2943031788,1,0,9deeff04b715980ef4c9578a865ead136c3f4438af8b355e471dc5fb1538df15,niX_m3aMxhQ$_$0,9deeff04b715980ef4c9578a865ead136c3f4438af8b355e471dc5fb1538df15
niX_m3aMxhQ$_$0,niX_m3aMxhQ,14217,LA,-0.6666666865,-0.2427637577,-0.0856750235,-0.1241964325,-0.09349231422,-0.3059379458,1,0,663dcf461cab96b076c210b20e31546d48f1fb3c117e5456c98c82bf17738141,niX_m3aMxhQ$_$0,663dcf461cab96b076c210b20e31546d48f1fb3c117e5456c98c82bf17738141
niX_m3aMxhQ$_$0,niX_m3aMxhQ,14217,LAV,-0.6666666865,-0.2505248189,-0.1298103929,-0.1261383593,-0.1319114119,-0.3092312217,1,0,bccca56a6950d9c2a30bf8a192822fcf955820d51e019fc774737fa16fb66311,niX_m3aMxhQ$_$0,bccca56a6950d9c2a30bf8a192822fcf955820d51e019fc774737fa16fb66311
niX_m3aMxhQ$_$0,niX_m3aMxhQ,14217,LV,-0.6666666865,-0.2488289773,-0.1350874454,-0.1341597736,-0.1294532865,-0.3031677008,1,0,da6d43a0929d78b5d4733c4ea2c74b19068c01da735b4b5e264d9d6528f47f17,niX_m3aMxhQ$_$0,da6d43a0929d78b5d4733c4ea2c74b19068c01da735b4b5e264d9d6528f47f17
niX_m3aMxhQ$_$3,niX_m3aMxhQ,14218,L,0.6666666865,0.3578295708,0.4313459992,0.5138502121,0.3830468953,0.4267448187,1,0,6a3e861f29e0ae4a99253ea8b8479bfb12325d10d235406ba39a4c711f8c3f7d,niX_m3aMxhQ$_$3,6a3e861f29e0ae4a99253ea8b8479bfb12325d10d235406ba39a4c711f8c3f7d
niX_m3aMxhQ$_$3,niX_m3aMxhQ,14218,LA,0.6666666865,0.3540565372,0.4568699598,0.5091234446,0.3903633058,0.4284402132,1,0,4b288c54c2c47b497ff510a1cff43abe56ef6e1c81663c002b8a08b318533cf6,niX_m3aMxhQ$_$3,4b288c54c2c47b497ff510a1cff43abe56ef6e1c81663c002b8a08b318533cf6
niX_m3aMxhQ$_$3,niX_m3aMxhQ,14218,LAV,0.6666666865,0.3368572891,0.4830850661,0.5026545525,0.3910392821,0.4171100855,1,0,ac33c5dfc14008af617fc3a46103564f39fb2541242775eec81407abdd9ea01d,niX_m3aMxhQ$_$3,ac33c5dfc14008af617fc3a46103564f39fb2541242775eec81407abdd9ea01d
niX_m3aMxhQ$_$3,niX_m3aMxhQ,14218,LV,0.6666666865,0.3429197967,0.4537621737,0.5057764053,0.3861790299,0.4157752395,1,0,beddb10a0b7b36da0506f774da8f3e42a39275038e1a8bf0fe94459e658ab0b6,niX_m3aMxhQ$_$3,beddb10a0b7b36da0506f774da8f3e42a39275038e1a8bf0fe94459e658ab0b6
niX_m3aMxhQ$_$2,niX_m3aMxhQ,14219,L,-0.3333333433,0.1841989458,-0.2363826334,0.2205473185,0.04329784214,0.2125559896,1,0,5fd9a24ad4a204db0a0e15521ebf997fbd9d1316e120b00c64021fb6a852c5a4,niX_m3aMxhQ$_$2,5fd9a24ad4a204db0a0e15521ebf997fbd9d1316e120b00c64021fb6a852c5a4
niX_m3aMxhQ$_$2,niX_m3aMxhQ,14219,LA,-0.3333333433,0.1807770282,-0.2128715217,0.2243472636,0.05048664659,0.2092989832,1,0,af4ee85f1e0899367e9546cd200c7fae677ea6364ee753ac50fdc78de273864c,niX_m3aMxhQ$_$2,af4ee85f1e0899367e9546cd200c7fae677ea6364ee753ac50fdc78de273864c
niX_m3aMxhQ$_$2,niX_m3aMxhQ,14219,LAV,-0.3333333433,0.1717731357,-0.1950040907,0.215937078,0.05901800096,0.2074074,1,0,37d076a34c51970db9eb3761c78ec1b6c01b37e041bbd838aebddde96a59d193,niX_m3aMxhQ$_$2,37d076a34c51970db9eb3761c78ec1b6c01b37e041bbd838aebddde96a59d193
niX_m3aMxhQ$_$2,niX_m3aMxhQ,14219,LV,-0.3333333433,0.1735235453,-0.2147418857,0.2181660831,0.05508495122,0.2073451579,1,0,a2e52cc867b4ed2b6cab86d74012fa3aca64fcf1ca56cadee31fe785c53f0cef,niX_m3aMxhQ$_$2,a2e52cc867b4ed2b6cab86d74012fa3aca64fcf1ca56cadee31fe785c53f0cef
niX_m3aMxhQ$_$4,niX_m3aMxhQ,14220,L,0.6666666865,0.1123177558,0.2851695716,0.2315763533,0.5518752933,0.2216587216,1,0,2f5b70a713c628aa65ad390f7b256383432aaf69c62fc0129897e20fb50849dd,niX_m3aMxhQ$_$4,2f5b70a713c628aa65ad390f7b256383432aaf69c62fc0129897e20fb50849dd
niX_m3aMxhQ$_$4,niX_m3aMxhQ,14220,LA,0.6666666865,0.1075223163,0.3063440025,0.2302802503,0.5660092831,0.2144255787,1,0,ae35ff425b24204da6613d8e8a86d1272937dd0333d7f00feb4ed2e36d7874f1,niX_m3aMxhQ$_$4,ae35ff425b24204da6613d8e8a86d1272937dd0333d7f00feb4ed2e36d7874f1
niX_m3aMxhQ$_$4,niX_m3aMxhQ,14220,LAV,0.6666666865,0.09670136124,0.2656306922,0.2196939588,0.5276232958,0.2109651268,1,0,1ec67af02519c2af68e80637f545511bb0c6c754c1926ca6f7a3043c938be1a2,niX_m3aMxhQ$_$4,1ec67af02519c2af68e80637f545511bb0c6c754c1926ca6f7a3043c938be1a2
niX_m3aMxhQ$_$4,niX_m3aMxhQ,14220,LV,0.6666666865,0.09956284612,0.2436867654,0.2211335897,0.5120580196,0.2146010399,1,0,a6bc9168bd0b56a776647431db1687f438c0385521f3ab7c0a4eaf93ace70ceb,niX_m3aMxhQ$_$4,a6bc9168bd0b56a776647431db1687f438c0385521f3ab7c0a4eaf93ace70ceb
nmWplIQhvoA$_$1,nmWplIQhvoA,14221,L,0.3333333433,0.2190667093,0.2057634592,0.2571080029,0.4519872367,0.2984838486,1,0,e26942982bbae9acb2d14ceeef4454a6469eec43d44e2dead28bdb5dbc19ddd0,nmWplIQhvoA$_$1,e26942982bbae9acb2d14ceeef4454a6469eec43d44e2dead28bdb5dbc19ddd0
nmWplIQhvoA$_$1,nmWplIQhvoA,14221,LA,0.3333333433,0.2231663764,0.2122479975,0.2677193284,0.4602656662,0.3031829,1,0,7999de369f2dbfc83eb97b8be2c6aeaf7f84d6a6e609c48be547e4c8ca077822,nmWplIQhvoA$_$1,7999de369f2dbfc83eb97b8be2c6aeaf7f84d6a6e609c48be547e4c8ca077822
nmWplIQhvoA$_$1,nmWplIQhvoA,14221,LAV,0.3333333433,0.2082644254,0.1923022419,0.2522249818,0.4431424439,0.2925435901,1,0,f97fb32b9e570c35944328fafbbadae0f8641688f0005f50b90eca719edd8ea7,nmWplIQhvoA$_$1,f97fb32b9e570c35944328fafbbadae0f8641688f0005f50b90eca719edd8ea7
nmWplIQhvoA$_$1,nmWplIQhvoA,14221,LV,0.3333333433,0.2078381926,0.1831009835,0.2413619459,0.4358748496,0.2879834771,1,0,4c17871b421bd103813d63785a32e520a0e49a321ac2402a4b42908cd4908bc3,nmWplIQhvoA$_$1,4c17871b421bd103813d63785a32e520a0e49a321ac2402a4b42908cd4908bc3
nmWplIQhvoA$_$0,nmWplIQhvoA,14222,L,2,1.360134602,1.306853771,1.47971499,1.65238893,1.419067383,1,0,cfc4b48a87d04f9d58bb12e1ec309a312094f80866f10ea786201e74ded631b6,nmWplIQhvoA$_$0,cfc4b48a87d04f9d58bb12e1ec309a312094f80866f10ea786201e74ded631b6
nmWplIQhvoA$_$0,nmWplIQhvoA,14222,LA,2,1.376813769,1.345337629,1.486535192,1.668296933,1.436568379,1,0,6c33355a6d6ca18ce2a841eb5b3e7fa5ed2ebba5465b0a4d7d1c1576febf825e,nmWplIQhvoA$_$0,6c33355a6d6ca18ce2a841eb5b3e7fa5ed2ebba5465b0a4d7d1c1576febf825e
nmWplIQhvoA$_$0,nmWplIQhvoA,14222,LAV,2,1.359261513,1.298683763,1.470262051,1.638062596,1.423724771,1,0,f32ba023127163dfde6b96327181855aadfbd35495a831c419dc1992e251d7ab,nmWplIQhvoA$_$0,f32ba023127163dfde6b96327181855aadfbd35495a831c419dc1992e251d7ab
nmWplIQhvoA$_$0,nmWplIQhvoA,14222,LV,2,1.338875055,1.244401455,1.459579706,1.617853522,1.403496265,1,0,b36c46e932207cb04cf8b302a86f8f72b0206f734b6c01899635193913b7957d,nmWplIQhvoA$_$0,b36c46e932207cb04cf8b302a86f8f72b0206f734b6c01899635193913b7957d
nmWplIQhvoA$_$3,nmWplIQhvoA,14223,L,1.666666627,1.446875811,1.462933064,1.540495992,1.698231101,1.695010781,1,0,94a838ee7da81fcff1052e1c32f9c9fdbea4542eeb4f5ac51c6629bdabbb135c,nmWplIQhvoA$_$3,94a838ee7da81fcff1052e1c32f9c9fdbea4542eeb4f5ac51c6629bdabbb135c
nmWplIQhvoA$_$3,nmWplIQhvoA,14223,LA,1.666666627,1.4524225,1.476238132,1.536144018,1.699610114,1.698196292,1,0,12533a997f01e574602792888bb805aa0f65faf773de37acf539f80aab5e0402,nmWplIQhvoA$_$3,12533a997f01e574602792888bb805aa0f65faf773de37acf539f80aab5e0402
nmWplIQhvoA$_$3,nmWplIQhvoA,14223,LAV,1.666666627,1.453637958,1.443676353,1.536777496,1.669056535,1.705519795,1,0,f0a090d6d160b65a04876ddb7dac03bd85abe1f5edeb7609d217daaf8a7d6f76,nmWplIQhvoA$_$3,f0a090d6d160b65a04876ddb7dac03bd85abe1f5edeb7609d217daaf8a7d6f76
nmWplIQhvoA$_$3,nmWplIQhvoA,14223,LV,1.666666627,1.445233345,1.406578183,1.536139965,1.659600377,1.699244738,1,0,eef455734ffa77d291360aba1010c8fb62340f361aa2022ca557fe195256b029,nmWplIQhvoA$_$3,eef455734ffa77d291360aba1010c8fb62340f361aa2022ca557fe195256b029
nmWplIQhvoA$_$2,nmWplIQhvoA,14224,L,1,0.7922039628,-1.569446921,0.1866581738,-1.026972175,0.7875710726,1,0,2de92f9ffbfee583dd939346933546f607fdd9b77ce251928a4e23ace2969969,nmWplIQhvoA$_$2,2de92f9ffbfee583dd939346933546f607fdd9b77ce251928a4e23ace2969969
nmWplIQhvoA$_$2,nmWplIQhvoA,14224,LA,1,0.7978671193,-1.56890285,0.1910063624,-1.032649159,0.7988116145,1,0,4f00f6cf2b95ab28e69f012a8d0172d6ef784844fea874192629df0f14c89e63,nmWplIQhvoA$_$2,4f00f6cf2b95ab28e69f012a8d0172d6ef784844fea874192629df0f14c89e63
nmWplIQhvoA$_$2,nmWplIQhvoA,14224,LAV,1,0.7836971879,-1.621565461,0.182669282,-1.076512933,0.7938131094,1,0,24dbd222a12a51f35e147f1ac8df72345ac5ffd39bedf6e4aa738e15fec3bafc,nmWplIQhvoA$_$2,24dbd222a12a51f35e147f1ac8df72345ac5ffd39bedf6e4aa738e15fec3bafc
nmWplIQhvoA$_$2,nmWplIQhvoA,14224,LV,1,0.7802113891,-1.619062424,0.1794964373,-1.063495278,0.7836997509,1,0,be67f1dc675363799262bb1643bc5cbcf739b9871fa8810a3e733473ad51ff36,nmWplIQhvoA$_$2,be67f1dc675363799262bb1643bc5cbcf739b9871fa8810a3e733473ad51ff36
npIVLL_fTf0$_$24,npIVLL_fTf0,14225,L,-2.666666746,-0.5861982703,-0.8964902163,-0.8168557286,-1.027398109,-0.8089118004,0,1,8fedc419e8d43aff2ffcc5e215e204ee36ae282faf4279d4b7ad1582d89ae5b2,npIVLL_fTf0$_$24,8fedc419e8d43aff2ffcc5e215e204ee36ae282faf4279d4b7ad1582d89ae5b2
npIVLL_fTf0$_$24,npIVLL_fTf0,14225,LA,-2.666666746,-0.5862168074,-0.9197235107,-0.823289156,-1.033223748,-0.8051152229,0,1,76f1f0cece59eb5b705334f6fbf15ef5aea486b3a5c2cd84194c188fd9244b72,npIVLL_fTf0$_$24,76f1f0cece59eb5b705334f6fbf15ef5aea486b3a5c2cd84194c188fd9244b72
npIVLL_fTf0$_$24,npIVLL_fTf0,14225,LAV,-2.666666746,-0.5999982953,-0.9518700242,-0.8339186907,-1.048934579,-0.8159551024,0,1,910ae00083bacf63e125fec1f3c94af70617fe904e1b7f001789517235f6e547,npIVLL_fTf0$_$24,910ae00083bacf63e125fec1f3c94af70617fe904e1b7f001789517235f6e547
npIVLL_fTf0$_$24,npIVLL_fTf0,14225,LV,-2.666666746,-0.59941715,-0.9275090694,-0.8289191127,-1.039140821,-0.8210565448,0,1,3363c939c658566a62c3c4e577c56fcf562e2592f5905efb89bced23e44ec8e6,npIVLL_fTf0$_$24,3363c939c658566a62c3c4e577c56fcf562e2592f5905efb89bced23e44ec8e6
npIVLL_fTf0$_$10,npIVLL_fTf0,14226,L,-1,0.5303988457,1.078631043,0.479424715,0.7684469223,0.6545187831,0,1,ca66b9b7af399be816854b590304e2e4dc7732e974959b4c1a674acef13cd4cd,npIVLL_fTf0$_$10,ca66b9b7af399be816854b590304e2e4dc7732e974959b4c1a674acef13cd4cd
npIVLL_fTf0$_$10,npIVLL_fTf0,14226,LA,-1,0.5346800685,1.08279264,0.4854048491,0.7760524154,0.6657310128,0,1,91e4b29302f19734d749da1e6c1698feccd130d2e0146b52e4d617f9aaf613b3,npIVLL_fTf0$_$10,91e4b29302f19734d749da1e6c1698feccd130d2e0146b52e4d617f9aaf613b3
npIVLL_fTf0$_$10,npIVLL_fTf0,14226,LAV,-1,0.5397105813,1.141941667,0.4938207865,0.8371673822,0.6789197326,0,1,88ca24e6de4b23a4816ad206e1a05522bb5fb857ef5b2510d4e79c06e73f9d75,npIVLL_fTf0$_$10,88ca24e6de4b23a4816ad206e1a05522bb5fb857ef5b2510d4e79c06e73f9d75
npIVLL_fTf0$_$10,npIVLL_fTf0,14226,LV,-1,0.5348843932,1.127096176,0.4839739799,0.8231557608,0.6674104929,0,1,75d541952034b7f9ecbe8a151051ae9c15dc1c242e4c55902c32ff46e8a72484,npIVLL_fTf0$_$10,75d541952034b7f9ecbe8a151051ae9c15dc1c242e4c55902c32ff46e8a72484
npIVLL_fTf0$_$13,npIVLL_fTf0,14227,L,-2.666666746,-0.6836336851,-0.8523104787,-1.020080566,-0.7903032303,-1.127545118,0,1,45a7f9eabbd63c3227578e3d9237fd6a2bf34395fdf9f8d07b436fc0dc93d1dc,npIVLL_fTf0$_$13,45a7f9eabbd63c3227578e3d9237fd6a2bf34395fdf9f8d07b436fc0dc93d1dc
npIVLL_fTf0$_$13,npIVLL_fTf0,14227,LA,-2.666666746,-0.6819611788,-0.8807584047,-1.014891744,-0.7998481989,-1.120663643,0,1,ff7b90a99bf062af520a97a9012dcca981a2b355fd8b83a85c118a384ddbc0e8,npIVLL_fTf0$_$13,ff7b90a99bf062af520a97a9012dcca981a2b355fd8b83a85c118a384ddbc0e8
npIVLL_fTf0$_$13,npIVLL_fTf0,14227,LAV,-2.666666746,-0.6925677657,-0.916046381,-1.026198983,-0.7972221971,-1.138388038,0,1,51dae4c16911efe371976114132f97cd8a4d96795080e0c74f58f30c7d6cf20d,npIVLL_fTf0$_$13,51dae4c16911efe371976114132f97cd8a4d96795080e0c74f58f30c7d6cf20d
npIVLL_fTf0$_$13,npIVLL_fTf0,14227,LV,-2.666666746,-0.6920492053,-0.8902590871,-1.028685451,-0.7834619284,-1.144728303,0,1,43dbf8b87c545a591cf8730144d162d859426646e4534c94499651ace102f883,npIVLL_fTf0$_$13,43dbf8b87c545a591cf8730144d162d859426646e4534c94499651ace102f883
npIVLL_fTf0$_$12,npIVLL_fTf0,14228,L,-1,0.1860225499,-0.6456105709,0.07816260308,-0.3920326829,-0.08344361186,0,1,11f8ae90c33c96ab7c59246ff178090893bf2702348a8062b270273753036224,npIVLL_fTf0$_$12,11f8ae90c33c96ab7c59246ff178090893bf2702348a8062b270273753036224
npIVLL_fTf0$_$12,npIVLL_fTf0,14228,LA,-1,0.1786408126,-0.6699548364,0.06471809,-0.4084478915,-0.09976148605,0,1,a92a6b487da770ace77ab04c91071ebc50e6864adf966b9265689a109c3bd890,npIVLL_fTf0$_$12,a92a6b487da770ace77ab04c91071ebc50e6864adf966b9265689a109c3bd890
npIVLL_fTf0$_$12,npIVLL_fTf0,14228,LAV,-1,0.1799906045,-0.6928012967,0.07279756665,-0.3794712126,-0.09479361027,0,1,c8dae4701e8bbddfc823d7cde2a989ef8be762951fff433f2c74fcf8934046a1,npIVLL_fTf0$_$12,c8dae4701e8bbddfc823d7cde2a989ef8be762951fff433f2c74fcf8934046a1
npIVLL_fTf0$_$12,npIVLL_fTf0,14228,LV,-1,0.1894000024,-0.6696867943,0.07942579687,-0.3686658442,-0.08439165354,0,1,155fc01b4721c8e6c21398032454687beede0c50e15980ac0b7534e18e0d2aa9,npIVLL_fTf0$_$12,155fc01b4721c8e6c21398032454687beede0c50e15980ac0b7534e18e0d2aa9
npIVLL_fTf0$_$20,npIVLL_fTf0,14229,L,-0.6666666865,1.143604279,0.8135552406,1.220747352,0.6344462633,1.425946116,0,1,e865c63ebd0b90563cedd04ed0981fc3fb250b050795a483a636a55d21702362,npIVLL_fTf0$_$20,e865c63ebd0b90563cedd04ed0981fc3fb250b050795a483a636a55d21702362
npIVLL_fTf0$_$20,npIVLL_fTf0,14229,LA,-0.6666666865,1.146272421,0.8050045371,1.222730279,0.6361904144,1.430020809,0,1,e3b4ce1b1d2f871298e37e27102465b584f2a20d82d65b8b4d9f76a926e5e7a7,npIVLL_fTf0$_$20,e3b4ce1b1d2f871298e37e27102465b584f2a20d82d65b8b4d9f76a926e5e7a7
npIVLL_fTf0$_$20,npIVLL_fTf0,14229,LAV,-0.6666666865,1.149670243,0.8009059429,1.228299975,0.6445166469,1.450630307,0,1,6f076f7577aff537385511745f714f2a06d2299673b9c8115c946f2e5725ed60,npIVLL_fTf0$_$20,6f076f7577aff537385511745f714f2a06d2299673b9c8115c946f2e5725ed60
npIVLL_fTf0$_$20,npIVLL_fTf0,14229,LV,-0.6666666865,1.14587009,0.8073555231,1.227579117,0.6437050104,1.445721507,0,1,f1bc839e2c8211f922d7d2ae253402c93d104c66a163c2b3c21db82b9a883275,npIVLL_fTf0$_$20,f1bc839e2c8211f922d7d2ae253402c93d104c66a163c2b3c21db82b9a883275
npIVLL_fTf0$_$17,npIVLL_fTf0,14230,L,-1.666666627,0.09165147692,0.2942612469,-0.08780630678,0.2339045703,0.5569710135,0,1,3030480934fd96e5b31011c004d7ba0ad27d8b97f1a6b169312c27bd26b7b2ca,npIVLL_fTf0$_$17,3030480934fd96e5b31011c004d7ba0ad27d8b97f1a6b169312c27bd26b7b2ca
npIVLL_fTf0$_$17,npIVLL_fTf0,14230,LA,-1.666666627,0.09048824757,0.2803387642,-0.08609629422,0.2260569036,0.5636626482,0,1,d9e4d9cca210b64482bc3a5d5faf89256a899c429bd2bd6322e71621be51d71d,npIVLL_fTf0$_$17,d9e4d9cca210b64482bc3a5d5faf89256a899c429bd2bd6322e71621be51d71d
npIVLL_fTf0$_$17,npIVLL_fTf0,14230,LAV,-1.666666627,0.08681368828,0.286701113,-0.08285366744,0.2366957068,0.5718544126,0,1,141010490377e9a33702360f7866a670c7b64f28aec5d0752626812f80936e65,npIVLL_fTf0$_$17,141010490377e9a33702360f7866a670c7b64f28aec5d0752626812f80936e65
npIVLL_fTf0$_$17,npIVLL_fTf0,14230,LV,-1.666666627,0.09173045307,0.3017149568,-0.08317752182,0.2385449409,0.5659759045,0,1,150d0a1e36c5c63e688d76bf1a8d17b53a7e6967bfa9240b5a3aaaf6df643403,npIVLL_fTf0$_$17,150d0a1e36c5c63e688d76bf1a8d17b53a7e6967bfa9240b5a3aaaf6df643403
npIVLL_fTf0$_$0,npIVLL_fTf0,14231,L,1.666666627,1.34624362,1.206833601,1.277510643,0.9434202909,1.405547857,0,1,3fffa23a0393a3e29ef59502d88272945654ec843a25eb097201d0e06c90f737,npIVLL_fTf0$_$0,3fffa23a0393a3e29ef59502d88272945654ec843a25eb097201d0e06c90f737
npIVLL_fTf0$_$0,npIVLL_fTf0,14231,LA,1.666666627,1.347937226,1.202723503,1.272161722,0.9384687543,1.390004992,0,1,303d42bb46ab94ec24e9c105c5bd32cbad68717fe75ea150091af096ad3acab5,npIVLL_fTf0$_$0,303d42bb46ab94ec24e9c105c5bd32cbad68717fe75ea150091af096ad3acab5
npIVLL_fTf0$_$0,npIVLL_fTf0,14231,LAV,1.666666627,1.351560712,1.232874513,1.302044988,0.9672840834,1.429995775,0,1,607e029b6ea9abf5b7a14d36e27bafea0abf9665c59838c1bfa22d47a65135d6,npIVLL_fTf0$_$0,607e029b6ea9abf5b7a14d36e27bafea0abf9665c59838c1bfa22d47a65135d6
npIVLL_fTf0$_$0,npIVLL_fTf0,14231,LV,1.666666627,1.356425524,1.223253131,1.315891504,0.9644214511,1.457540154,0,1,53f350b7a34e9edebf7334fb71c83a12e6568d6eca9d0e90d37d986066795cd8,npIVLL_fTf0$_$0,53f350b7a34e9edebf7334fb71c83a12e6568d6eca9d0e90d37d986066795cd8
npIVLL_fTf0$_$3,npIVLL_fTf0,14232,L,-1.333333373,-0.1971520931,-0.2159010172,-0.2734148204,-0.3667167127,-0.05794482306,0,1,7cb803502050632466813089061f7d19a7fce95770f4c3f3f1442e50e03697ec,npIVLL_fTf0$_$3,7cb803502050632466813089061f7d19a7fce95770f4c3f3f1442e50e03697ec
npIVLL_fTf0$_$3,npIVLL_fTf0,14232,LA,-1.333333373,-0.2016733587,-0.2262914628,-0.2717221379,-0.3766236305,-0.04740697518,0,1,4ec9168e91e65f9f85e5fc69481866141003a31bf474a590d793aec8fedba932,npIVLL_fTf0$_$3,4ec9168e91e65f9f85e5fc69481866141003a31bf474a590d793aec8fedba932
npIVLL_fTf0$_$3,npIVLL_fTf0,14232,LAV,-1.333333373,-0.2097768933,-0.2473010123,-0.2743167877,-0.3758197427,-0.05531817302,0,1,dae3630dfc42c7ee5b14508e99d0ff32caee47491ad25fae128ca3a353972caf,npIVLL_fTf0$_$3,dae3630dfc42c7ee5b14508e99d0ff32caee47491ad25fae128ca3a353972caf
npIVLL_fTf0$_$3,npIVLL_fTf0,14232,LV,-1.333333373,-0.2085324675,-0.2308780849,-0.2787189186,-0.3684164882,-0.06589800119,0,1,e024847c8e3ae7e7c83583bf1c61c9d3c110c0bdb5a2f3ef4adfcf1e13928abe,npIVLL_fTf0$_$3,e024847c8e3ae7e7c83583bf1c61c9d3c110c0bdb5a2f3ef4adfcf1e13928abe
npIVLL_fTf0$_$4,npIVLL_fTf0,14233,L,-2,0.08151569217,0.036827676,0.1629032344,-0.2252640426,0.28504318,0,1,3bb294150c5292b7c101467f7c6cae52e9b9271814ec369f7373409214d2c630,npIVLL_fTf0$_$4,3bb294150c5292b7c101467f7c6cae52e9b9271814ec369f7373409214d2c630
npIVLL_fTf0$_$4,npIVLL_fTf0,14233,LA,-2,0.08021646738,0.03252327442,0.1671271771,-0.2302652001,0.2936223149,0,1,2d031f2131849c365f3b7380852ed71f4a1a086d799a15e7a66ce626e17ead14,npIVLL_fTf0$_$4,2d031f2131849c365f3b7380852ed71f4a1a086d799a15e7a66ce626e17ead14
npIVLL_fTf0$_$4,npIVLL_fTf0,14233,LAV,-2,0.07424188405,0.04522987455,0.1661432683,-0.2029475272,0.2987569273,0,1,6a3eb2ecec64d695364e44069b1dddb9c4b284bb60c726d3eac4bdcd27dabb87,npIVLL_fTf0$_$4,6a3eb2ecec64d695364e44069b1dddb9c4b284bb60c726d3eac4bdcd27dabb87
