checkpoint_fold,video_id,sample_count,label_mean,label_bin,size_bin,stratum,self_risk_role
1,257531,19,-0.5263157895,1,3,1_3,inner_train
1,259260,40,-0.5083333336,1,3,1_3,inner_train
1,25t8nrkUfRY,2,0.5000000149,3,0,3_0,inner_train
1,261326,4,-0.4166666791,1,1,1_1,inner_train
1,261900,45,-0.3703703688,1,3,1_3,outer
1,262165,27,-0.5925926036,1,3,1_3,inner_train
1,264446,50,-0.5133333385,1,3,1_3,inner_train
1,266852,28,-0.3214285778,1,3,1_3,inner_valid
1,267252,19,-0.4736842043,1,3,1_3,inner_train
1,26WrTHLJJIU,2,1.00000003,4,0,4_0,inner_valid
1,270665,34,-1.156862752,0,3,0_3,inner_train
1,270956,18,-1.129629629,0,3,0_3,inner_train
1,271366,47,-1.354609938,0,3,0_3,inner_train
1,271594,42,-1.150793654,0,3,0_3,inner_train
1,271598,35,-0.9904761911,1,3,1_3,inner_train
1,273531,22,-1.106060602,0,3,0_3,inner_train
1,275248,1,-2,0,0,0_0,inner_train
1,275620,25,-0.5866666686,1,3,1_3,inner_train
1,277991,8,-0.7916666716,1,2,1_2,inner_train
1,27ubp7CLLKQ,6,1.388888871,4,2,4_2,outer
1,282560,20,-0.4666666686,1,3,1_3,inner_valid
1,282586,29,-0.7356321781,1,3,1_3,outer
1,284673,19,-0.8947368421,1,3,1_3,inner_train
1,288766,24,-0.1805555522,1,3,1_3,inner_train
1,290088,13,-0.7435897474,1,3,1_3,inner_train
1,29044,16,-0.8333333265,1,3,1_3,inner_valid
1,292277,11,-0.9090909091,1,3,1_3,inner_train
1,295793,18,-0.5555555572,1,3,1_3,outer
1,2HmBM3GGTlg,11,0.8181818182,3,3,3_3,inner_train
1,2OLVF-KEaZU,3,0.3333333432,3,0,3_0,inner_train
1,2QOf2wSu0j0,2,1,3,0,3_0,inner_valid
1,2c2fhh_Dsoo,4,7.47499998e-09,2,1,2_1,inner_train
1,2c6Gb73nx4E,3,0,2,0,2_0,inner_train
1,2f6ZHqJ76EU,8,0.3333333284,3,2,3_2,inner_train
1,2h9VVQUZjK0,13,0.333333341,3,3,3_3,inner_train
1,2iukwQJjGHE,1,0,2,0,2_0,inner_train
1,2lj0BaPsJpM,4,-0.4166666642,1,1,1_1,inner_train
1,2mWPHvbKzL8,15,0.7555555741,3,3,3_3,inner_train
1,2qKajMu7Vhc,5,1.266666657,4,1,4_1,outer
1,2vX-ZRQQDwo,7,0.5238095267,3,2,3_2,inner_train
1,32j1yMF37hA,3,-0.1111111144,1,0,1_0,inner_train
1,34-ogj6rh6w,9,0.3703703814,3,2,3_2,inner_train
1,36098,11,-1.121212109,0,3,0_3,inner_train
1,36o2cux9kfQ,2,0.1666666716,3,0,3_0,inner_train
1,38019,12,-0.5833333308,1,3,1_3,inner_train
1,38374,10,-0.1666666597,1,3,1_3,inner_valid
1,3B1zIUj-k3o,7,-0.7142857143,1,2,1_2,inner_train
1,3DgOMTs3A1E,29,0.425287368,3,3,3_3,inner_train
1,3GyEnzE1NTQ,10,0.5333333254,3,3,3_3,inner_valid
1,3HRnhUin-5g,7,-0.2857142815,1,2,1_2,outer
1,3OMgvtWNHp4,8,-0.4999999963,1,2,1_2,inner_train
1,3OuNMjZo5wg,3,1,3,0,3_0,inner_train
1,3Wi0if_L6Ug,12,0.777777796,3,3,3_3,inner_train
1,3aIQUQgawaI,8,3.700000015e-09,2,2,2_2,inner_train
1,3f6xCzKx9CA,4,7.450000006e-09,2,1,2_1,inner_valid
1,3kNPvhdF1NA,2,0.1666666716,3,0,3_0,inner_train
1,3lkn8MS3n8Q,16,0.270833334,3,3,3_3,inner_train
1,3oHPsYc8bmw,3,0.7777777712,3,0,3_0,inner_valid
1,3paDwuRQP1w,4,-0.1666666716,1,1,1_1,inner_valid
1,3sUS8vXbRwg,5,1.266666663,4,1,4_1,inner_train
1,40181,23,-0.5072463699,1,3,1_3,inner_train
1,43371,11,-0.4848484776,1,3,1_3,inner_train
1,43456,11,-1.000000008,0,3,0_3,inner_train
1,45175,10,-0.2666666716,1,3,1_3,inner_train
1,45c3QQzGakM,2,0.3333333433,3,0,3_0,inner_valid
1,46618,9,-1.481481509,0,2,0_2,outer
1,48BD8qjClfE,1,1.666666627,4,0,4_0,inner_train
1,49358,14,-0.4761904776,1,3,1_3,inner_train
1,4AQC7_uCuEE,22,0.2727272768,3,3,3_3,outer
1,4CKhrjuuofk,9,-0.1851851808,1,2,1_2,inner_train
1,4Fw9TbWIVJI,1,0.3333333433,3,0,3_0,inner_train
1,4H9RfQuqsvg,5,0.5333333373,3,1,3_1,inner_train
1,4Kh5N9W-Jr4,11,1.000000016,4,3,4_3,inner_train
1,4Q95Lg3Icho,25,0.9999999833,3,3,3_3,inner_train
1,4Ry6M_ZfJQc,2,-1.333333373,0,0,0_0,outer
1,4VA4kqMnEqA,9,0.5185185141,3,2,3_2,outer
1,4Vl6AeEkAg4,2,0,2,0,2_0,inner_valid
1,4Z47qIrVil4,2,0.1666666716,3,0,3_0,inner_train
1,4ZhIx2ozUIE,4,0.7500000149,3,1,3_1,inner_valid
1,4iw1jTY-X3A,10,-0.1999999911,1,3,1_3,inner_train
1,4qVvLLFEYnk,1,0.3333333433,3,0,3_0,outer
1,4qjz4BQCZyM,2,0.8333333581,3,0,3_0,inner_train
1,52068,22,0.2878787965,3,3,3_3,outer
1,52839,14,0.6190476247,3,3,3_3,inner_train
1,55156,13,-0.5384615339,1,3,1_3,outer
1,5F-KEGK9eXo,2,0.8333333433,3,0,3_0,inner_train
1,5Fs_7A_V2kA,5,0.800000006,3,1,3_1,inner_valid
1,5IhAgV0Bf_4,3,0.7777777811,3,0,3_0,inner_train
1,5OXuBO5buF8,3,1.444444438,4,0,4_0,inner_valid
1,5QXHyL3BMto,2,0.8333333433,3,0,3_0,outer
1,5R5fDxZUL8M,8,1.333333325,4,2,4_2,inner_train
1,5RVF_3YBUVI,1,0.6666666865,3,0,3_0,inner_train
1,5Tqu1IXJjGY,5,-0.6000000119,1,1,1_1,inner_valid
1,5YnYGjrhzF4,10,-0.5666666776,1,3,1_3,inner_valid
1,5eA5HpyFsIk,2,0.3333333433,3,0,3_0,outer
1,5oEuiBPUTYc,6,0.5000000099,3,2,3_2,inner_train
1,5qQs9Cfydo4,6,0.0555555572,2,2,2_2,inner_train
1,5tV5rZZJDCE,5,0.4000000119,3,1,3_1,inner_train
1,5wpCKY2U1NE,8,-1.249998716e-11,2,2,2_2,inner_train
1,60Qw70Rd9Yg,3,-3.333329908e-11,2,1,2_1,outer
1,69707,8,-1.125,0,2,0_2,inner_train
1,69NtV79qgOg,5,0.4000000119,3,1,3_1,inner_train
1,6E-yr6nPxGA,4,-0.08333334325,2,1,2_1,outer
1,6G8JJ69aN6o,7,0.952380968,3,2,3_2,inner_valid
1,6IUj6jyoTl0,3,-0.4444444378,1,1,1_1,inner_train
1,6J_yzh1LNAE,2,0.6666666717,3,0,3_0,inner_train
1,6MloL1gIccs,11,0.5757575821,3,3,3_3,inner_valid
1,6PLlauWxF5E,2,1.00000003,4,0,4_0,inner_train
1,6TDXQtGUNEs,12,0.4722222165,3,3,3_3,inner_valid
1,6TKaGMkO69E,3,-0.7777777513,1,1,1_1,inner_valid
1,6UV6ktwbLoo,4,0,2,1,2_1,inner_train
1,6Vg10LxmWUY,5,0.2666666687,3,1,3_1,inner_valid
1,6WDchK7TuL8,3,0.6666666865,3,1,3_1,inner_valid
1,6YNAmRjpxlA,4,0.08333333582,2,1,2_1,outer
1,6c7vAwDSVGc,2,0.5000000149,3,0,3_0,inner_train
1,6hp1SGhVYfY,2,1.500000045,4,0,4_0,inner_train
1,6q5uKCgairk,14,0.6666666695,3,3,3_3,outer
1,6qmReTSoz0E,1,0,2,0,2_0,inner_train
1,6rkV4QRcVnk,7,0.4285714328,3,2,3_2,inner_train
1,6vbd4o5rIjM,7,0.4761904649,3,2,3_2,inner_train
1,70710,4,0.2500000075,3,1,3_1,inner_train
1,708sewcSXVY,3,0.5555555721,3,1,3_1,inner_train
1,72017,14,-0.6428571365,1,3,1_3,inner_valid
1,72tXTrSXoMk,9,0.8888888922,3,2,3_2,inner_train
1,73447,18,-1.499999987,0,3,0_3,inner_train
1,74184,13,-0.2051282067,1,3,1_3,inner_train
1,74870,12,-0.2222222288,1,3,1_3,inner_train
1,75938,10,-0.7666666746,1,3,1_3,outer
1,76124,11,-0.3333333351,1,3,1_3,inner_train
1,79934,7,-0.5238095181,1,2,1_2,inner_train
1,7CLe7PZtna4,2,0.1666666716,3,0,3_0,inner_train
1,7U_z0JfleAw,5,0.200000006,3,1,3_1,inner_valid
1,7Vp6Lvin1rA,5,0.06666666268,2,1,2_1,inner_train
1,7eWclVCXOtk,8,0.2500000037,3,2,3_2,inner_valid
1,7fPYpqzw1iY,2,0.6666666717,3,0,3_0,outer
1,7hSWYI99-24,5,0.5333333433,3,1,3_1,inner_train
1,7oFimEZJQ_A,4,-1.500000015,0,1,0_1,inner_train
1,7rMLN0KKE5k,29,-0.2068965548,1,3,1_3,inner_train
1,7vJy1zbopJ8,1,0.6666666865,3,0,3_0,outer
1,7xiu1tAJ2d8,12,0.3611111095,3,3,3_3,inner_train
1,80627,14,-0.7142857207,1,3,1_3,inner_train
1,80866,17,-0.2549019544,1,3,1_3,inner_train
1,81538,12,-0.8888889005,1,3,1_3,inner_valid
1,81668,9,-1.518518484,0,2,0_2,outer
1,83859,38,1.245614049,4,3,4_3,inner_train
1,83_N43pvgHI,2,0.3333333284,3,0,3_0,inner_train
1,84133,24,-0.1805555622,1,3,1_3,inner_train
1,856LGms_0s0,3,0.8888888856,3,1,3_1,inner_valid
1,87161,15,-0.7777777712,1,3,1_3,inner_train
1,88119,7,-0.3333333305,1,2,1_2,inner_train
1,88888,11,-0.3333333568,1,3,1_3,inner_train
1,88S1BjwMfdw,5,0.06666666864,2,1,2_1,inner_train
1,88oSn21TFcA,7,-0.5714285672,1,2,1_2,outer
1,89747,10,1.200000006,4,3,4_3,outer
1,8Cp8c-eQELQ,13,0.7435897474,3,3,3_3,inner_train
1,8EHEEXex5D8,13,1.102564099,4,3,4_3,inner_valid
1,8F1mj-XT6KA,3,0.1111111144,3,1,3_1,inner_train
1,8VP1qxX9mh4,2,1.333333313,4,0,4_0,outer
1,8XODJwsvBa0,1,1.333333373,4,0,4_0,inner_train
1,8YsIvz4qnk4,2,2.333333373,4,0,4_0,inner_train
1,8aZbX-xMdgI,1,-0.6666666865,1,0,1_0,inner_train
1,8f_lBxZgDb0,2,0.5000000149,3,0,3_0,inner_train
1,8wdxczYf1jI,2,0.5000000149,3,0,3_0,inner_train
1,8x81fzwcJko,3,0.5555555423,3,1,3_1,outer
1,9-EO2oCAGA4,13,0.3333333364,3,3,3_3,inner_train
1,90172,15,-0.5999999881,1,3,1_3,inner_train
1,90wZz0thye4,10,1.099999997,4,3,4_3,inner_train
1,91y7nPEWdmQ,1,-0.6666666865,1,0,1_0,inner_train
1,92221,19,0.07017543912,2,3,2_3,inner_valid
1,92331,26,-1.423076927,0,3,0_3,inner_train
1,92521,10,-1.166666642,0,3,0_3,inner_valid
1,92533,11,-2.030303039,0,3,0_3,inner_valid
1,93821,17,-0.352941166,1,3,1_3,outer
1,93839,13,-0.7948717888,1,3,1_3,inner_train
1,94983,14,-0.9047618934,1,3,1_3,inner_train
1,95mDHiLeDCM,4,1.416666694,4,1,4_1,inner_valid
1,96179,17,-0.8823529394,1,3,1_3,inner_train
1,96o9hxy64wI,2,1.666666627,4,0,4_0,inner_train
1,97095,38,1.149122806,4,3,4_3,inner_train
1,98187,15,-0.06666665477,2,3,2_3,inner_valid
1,98442,11,-1.090909088,0,3,0_3,outer
1,984VkHzXl8w,6,0.6111111293,3,2,3_2,inner_train
1,9BceQC_SdTM,3,0,2,1,2_1,inner_train
1,9K4aWWoXuyU,2,2.166666687,4,0,4_0,inner_train
1,9Nhoi1jfDbY,3,0.5555555522,3,1,3_1,inner_train
1,9Un1O2ypJmI,4,1.333333321,4,1,4_1,inner_train
1,9VZ4cpoTFbo,4,1.25,4,1,4_1,inner_train
1,9XCmrHbU-rU,1,-1,0,0,0_0,outer
1,9cSJglGi9Pg,14,0.5238095224,3,3,3_3,outer
1,9ceYD_OzPz8,1,0.3333333433,3,0,3_0,outer
1,9f6A3ucYArQ,4,-1.24999997,0,1,0_1,inner_valid
1,9pzn93kdP_g,10,0.5,3,3,3_3,inner_train
1,A0aE2Gzym-M,1,0.6666666865,3,0,3_0,outer
1,A2E78CGi5TU,9,0.3703703781,3,2,3_2,inner_train
1,ADYia28RrFU,8,0.4583333284,3,2,3_2,inner_train
1,AGM-hNupJik,1,0.3333333433,3,0,3_0,inner_train
1,AIPqRuTjI4E,5,0.3999999941,3,1,3_1,inner_train
1,AKofHsmxa1I,4,1.499999993,4,1,4_1,outer
1,ALlKbGE6BH0,2,1.666666716,4,0,4_0,inner_train
1,ARNWtLCbfW4,6,0.8888888856,3,2,3_2,inner_train
1,AVScVfLgNmw,7,0,2,2,2_2,inner_train
1,AjgDuPEp9sI,2,0.8333333433,3,0,3_0,outer
1,AmGocfFQfVE,9,-1.185185174,0,2,0_2,inner_valid
1,B1B71X_SmwY,19,1.087719306,4,3,4_3,inner_train
1,BBSVLGf7zPI,3,-0.1111111144,1,1,1_1,outer
1,BB_VwJSg3AI,3,-0.3333333433,1,1,1_1,inner_train
1,BLFUj7_uy_0,13,0.1794871825,3,3,3_3,inner_train
1,BMhG11CXgww,5,0.4666666508,3,1,3_1,inner_valid
1,BNaRO9g8ugQ,1,1.333333373,4,0,4_0,inner_train
1,BRdw-_dbJXc,9,0.2962963018,3,2,3_2,inner_valid
1,BRzjQHYWbSs,15,0.6000000079,3,3,3_3,inner_valid
1,BZOB3r5AoKE,4,0.6666666493,3,1,3_1,outer
1,BaX10vbFhuU,3,-0.1111111144,1,1,1_1,inner_train
1,BdqoZ5qpz0E,16,0.5208333395,3,3,3_3,inner_train
1,BnWvk0YRgE4,1,-0.6666666865,1,0,1_0,inner_train
1,BseI8-TYWm8,4,0.75,3,1,3_1,outer
1,BvvttuYysvg,1,0.6666666865,3,0,3_0,inner_train
1,C2xNDBU2Z0s,3,0.8888889153,3,1,3_1,inner_train
1,C3lDRFu1ZcI,7,0.1904761962,3,2,3_2,inner_train
1,C74-of1rjg4,2,-0.3333333433,1,0,1_0,inner_train
1,CE9yV4SearE,8,-0.08333333209,2,2,2_2,inner_train
1,CIqRibqChDQ,4,-0.3333333358,1,1,1_1,inner_train
1,CK31s0kfp-k,6,0.6111111144,3,2,3_2,inner_train
1,CQnwOZRgQXs,2,0.5000000149,3,0,3_0,inner_train
1,CT7QOWbhfv4,1,2,4,0,4_0,inner_train
1,CVx494kExvc,13,0.5897436027,3,3,3_3,inner_train
1,CXojk-oSaEw,4,-0.08333334327,2,1,2_1,inner_train
1,CbQxC1iPyS8,6,0.8888889005,3,2,3_2,outer
1,Cd0JH1AreDw,6,-0.1666666716,1,2,1_2,inner_train
1,CdB8QBhFccs,8,-0.4583333358,1,2,1_2,outer
1,CfWxp5bRt2A,5,0.3333333373,3,1,3_1,outer
1,CqFt3_uka14,5,0.200000006,3,1,3_1,inner_train
1,Ctc23Icfzvg,6,0.6111111144,3,2,3_2,inner_valid
1,CuFLRnu4FQ8,3,-0.3333333333,1,1,1_1,outer
1,D-DqVICJXBU,1,-1.333333373,0,0,0_0,inner_train
1,D02PT0bl88A,5,0.2666666746,3,1,3_1,inner_valid
1,DXQGngge7vU,6,0.8888888707,3,2,3_2,outer
1,DaXkixKFEvE,3,0.6666666766,3,1,3_1,inner_train
1,DfTMoqwMHVE,7,0.09523809809,2,2,2_2,inner_valid
1,DgO5O-oDeX8,3,0.8888888757,3,1,3_1,inner_train
1,DiOw-w5LDJ0,6,0.6111111194,3,2,3_2,inner_train
1,DtwbwyfajnI,4,0.9999999926,3,1,3_1,outer
1,E7ZLz3tSwNM,4,0.08333333582,2,1,2_1,inner_train
1,E8L1Z71vKG8,3,-0.2222222189,1,1,1_1,outer
1,EGA6iulTr00,4,0.4166666716,3,1,3_1,outer
1,EHbZ2EeVags,1,1.333333373,4,0,4_0,inner_train
1,EJT25p7JahU,5,0.06666666866,2,1,2_1,inner_train
1,EO_SN04Xef0,5,1.733333337,4,1,4_1,inner_train
1,EOkdFMw0pmk,10,0.1333333343,3,3,3_3,outer
1,ERnYvxojeu0,6,0.2777777811,3,2,3_2,inner_train
1,EULEL3QhKD0,4,0.8333333358,3,1,3_1,inner_valid
1,EZkOWskJl20,2,0.5000000149,3,0,3_0,inner_train
1,E_oqbJatW3E,2,1.333333343,4,0,4_0,inner_train
1,Ea_Huc2-lwo,3,1.666666667,4,1,4_1,inner_train
1,EfQoSpEZa0o,4,1.000000007,4,1,4_1,inner_train
1,EiG3r8hAVeY,8,0.5416666605,3,2,3_2,inner_train
1,Emi9cw9xa00,11,0.6666666649,3,3,3_3,inner_train
1,Emjv2cDzW1E,3,0.8888888658,3,1,3_1,inner_train
1,EpadyoYlAjQ,7,0.9047619104,3,2,3_2,inner_train
1,ExDLNkDVsxY,9,0.1851851907,3,2,3_2,inner_train
1,F4OhXQTMOEc,7,-0.2380952452,1,2,1_2,outer
1,F5SGdvSRJmo,11,0.8484848521,3,3,3_3,inner_train
1,FCMbWx2JpZ0,2,1.666666627,4,0,4_0,inner_train
1,FGnHDWGYsA8,2,2.333333373,4,0,4_0,inner_train
1,FHlzZ2VxuGQ,8,-0.1250000112,1,2,1_2,inner_train
1,FLyWn2DCci4,3,0.2222222289,3,1,3_1,inner_train
1,FMW6diQ9rMo,8,0.1666666679,3,2,3_2,inner_train
1,FOMXt3lStco,3,0.2222222289,3,1,3_1,inner_train
1,FP3o75bpi8k,3,0.2222222289,3,1,3_1,inner_train
1,FX-YgVKC1AI,3,0.7777778009,3,1,3_1,inner_train
1,FdTczBnXtYU,4,0.4166666791,3,1,3_1,inner_train
1,Fmwc7wkIc4Q,15,0.06666666668,2,3,2_3,outer
1,FsmNLTdE2p0,2,0.9999999851,3,0,3_0,inner_train
1,FylhSeozvG8,13,0.2564102595,3,3,3_3,inner_train
1,G1Z_JUTgZqo,3,0.1111111144,3,1,3_1,inner_train
1,G3RPgs_7l3U,3,0.4444444478,3,1,3_1,outer
1,G4HMKRdIva0,17,0.2549019649,3,3,3_3,outer
1,G8p4QMjLUXI,9,0.6296296451,3,2,3_2,inner_train
1,GMnoxaqqReQ,2,-0.1666666716,1,0,1_0,inner_train
1,GUffC7vu9zA,7,0.6190476247,3,2,3_2,inner_train
1,G_M3lYn6hAA,3,0.9999999802,3,1,3_1,inner_train
1,GcfETVXgtg0,4,1.083333343,4,1,4_1,inner_train
1,Gg9ZcRlwnbc,12,0.6388888856,3,3,3_3,inner_train
1,GjCUDqWSI6c,2,0,2,0,2_0,inner_valid
1,GkoBk5K-FH0,15,0.0666666746,2,3,2_3,inner_train
1,GpRDC-S88dM,28,1.011904768,4,3,4_3,inner_train
1,GtRxTvuF6J0,6,1.277777806,4,2,4_2,inner_train
1,Gv0kKbfwPpI,3,0.6666666667,3,1,3_1,inner_train
1,GxWLhv-Vt78,2,0.3333333433,3,0,3_0,outer
1,H26MMmrHTlQ,10,0.3000000059,3,3,3_3,inner_train
1,H4w9mU8B3Mc,4,0.5833333507,3,1,3_1,inner_valid
1,HIsJqphLCyw,3,0,2,1,2_1,inner_train
1,HLFaW4oVP9E,7,0.5238095309,3,2,3_2,inner_train
1,HOCsiS0pmf0,5,0.8666666627,3,1,3_1,inner_train
1,HQ2LwfRcrVc,8,0.5416666567,3,2,3_2,inner_train
1,HS-2vVP95u8,2,0,2,0,2_0,inner_train
1,HVksxaUzv9Y,5,5.960000005e-09,2,1,2_1,inner_train
1,Ha7DMd_iKyM,2,0.1666666716,3,0,3_0,inner_train
1,HfLVQZLvcH8,1,0,2,0,2_0,outer
1,HgDdU_RB9UA,7,0.3809523753,3,2,3_2,inner_train
1,HhpziYYP2Vg,14,0.4523809552,3,3,3_3,inner_valid
1,HjLpXXFoAQw,2,0.5000000149,3,0,3_0,inner_valid
1,Hkt_kncJGVM,3,1.222222229,4,1,4_1,inner_train
1,I8MM8y1XVjs,4,0.3333333358,3,1,3_1,inner_valid
1,IB0lGIxP8YY,7,-0.4285714371,1,2,1_2,inner_train
1,IHv_yBn83P8,2,1.166666687,4,0,4_0,inner_train
1,IawsOlEKRf0,9,0.2962962919,3,2,3_2,inner_train
1,IgenXuE4qIM,2,1,3,0,3_0,inner_train
1,IiGzuoblKSM,1,1.666666627,4,0,4_0,inner_train
1,IlgnbEdOhmI,3,1.00000002,4,1,4_1,inner_train
1,It6xg0WcqJ0,1,1,3,0,3_0,inner_train
1,ItnyexqXR_U,3,-0.6666666766,1,1,1_1,inner_train
1,Itqbc2TBXWY,26,0.6153846245,3,3,3_3,outer
1,IwQWibE8EOM,7,1.571428554,4,2,4_2,outer
1,Iz_PDdyXr-8,5,0.4000000119,3,1,3_1,inner_train
1,J3-NEG8uoiE,15,0.7777777771,3,3,3_3,inner_valid
1,J3JU1zBQ4RM,6,1.50000002,4,2,4_2,inner_train
1,JCg26b8EO48,10,1.499999997,4,3,4_3,inner_train
1,JDgqyOkzXHw,10,0.6333333462,3,3,3_3,inner_train
1,JGZb_ygtB0g,2,-0.6666666419,1,0,1_0,inner_valid
1,JHW3nD6flgU,8,1.291666679,4,2,4_2,inner_train
1,JMzilFvwNXE,3,0.3333333432,3,1,3_1,inner_train
1,JP95Fby6qLE,9,1.333333317,4,2,4_2,inner_train
1,JW2HHfQiGVs,6,0.277777786,3,2,3_2,inner_valid
1,JWG_MUy7EWQ,3,0.2222222289,3,1,3_1,inner_train
1,JX-mwjSw0dk,4,-0.4166666791,1,1,1_1,inner_train
1,JY-krIuEUm4,1,1.333333373,4,0,4_0,outer
1,JYsAacFmXEo,7,0.9523809637,3,2,3_2,inner_train
1,J_DtcW86D9c,5,0.06666666866,2,1,2_1,inner_train
1,JdFaSggG58c,8,-0.2916666716,1,2,1_2,inner_train
1,Jg2okZn6Ut8,1,0,2,0,2_0,inner_train
1,JkHxzOWOLfs,1,-0.6666666865,1,0,1_0,inner_valid
1,JwzxqrD8tIo,5,0.4666666746,3,1,3_1,inner_train
1,Jz9nlw15QZo,2,1.166666687,4,0,4_0,inner_train
1,K1VeXZxR24U,4,-0.4166666791,1,1,1_1,outer
1,K5cGfs3i-tk,11,0.5757575821,3,3,3_3,inner_valid
1,K62NK2KYhws,12,0.8333333309,3,3,3_3,inner_train
1,K7KEtrgBkz4,3,0.4444444478,3,1,3_1,inner_train
1,K9-KyChw8RM,7,0.7619047378,3,2,3_2,inner_train
1,K9U2TAF9DDY,5,0.06666666866,2,1,2_1,inner_train
1,KEUVzxC7T3E,4,-0.1666666716,1,1,1_1,inner_valid
1,KF5wgQPp2yc,2,-0.3333333433,1,0,1_0,inner_train
1,KI2sU-mhM44,9,0.1851851808,3,2,3_2,inner_train
1,KJyz9fCt7Is,4,-0.6666666642,1,1,1_1,inner_train
1,KPeos6f4HuQ,7,0.6190476247,3,2,3_2,inner_train
1,KQ86HmgwUns,5,0.2,3,1,3_1,inner_train
1,KSyX-lejDcc,7,-0.04761904477,2,2,2_2,outer
1,KUVGWCTT5DU,3,0.3333333433,3,1,3_1,inner_train
1,K_5u2Wh_wGk,8,0.25,3,2,3_2,inner_train
1,K_K3wpxkRc8,4,0.3333333433,3,1,3_1,inner_train
1,KgXuILFtgJQ,5,0.200000006,3,1,3_1,inner_train
1,Kmtib-wZ0jM,3,-0.8888888856,1,1,1_1,inner_train
1,Kpe5fISxRTg,2,0.3333333433,3,0,3_0,inner_train
1,L1gXZVU6AE4,2,0.9999999851,3,0,3_0,inner_train
1,L2uC4_Co9uw,1,2,4,0,4_0,inner_train
1,L3b9wwZ8vRQ,1,-1,0,0,0_0,inner_train
1,L5a2ijeWpUI,5,-0.4666666806,1,1,1_1,inner_valid
1,LAj3rqJvS3s,1,-0.3333333433,1,0,1_0,inner_train
1,LHC7ZKJy4Zw,4,0.4999999851,3,1,3_1,outer
1,LX2rT5C3sJs,2,0.9999999851,3,0,3_0,inner_train
1,LppEvM60-xo,4,1.583333313,4,1,4_1,inner_train
1,Lxs_6Tvq12E,2,1.333333343,4,0,4_0,inner_train
1,M2Pb2kx77ww,5,-0.1333333314,1,1,1_1,inner_train
1,MBDZbACupsc,9,-0.5925926036,1,2,1_2,inner_train
1,MFrwi-RibUk,13,0.8717948794,3,3,3_3,inner_train
1,MIuJDn_0yVU,9,0.5555555688,3,2,3_2,inner_train
1,MJnc4GUhUuY,6,0.9444444577,3,2,3_2,inner_train
1,MKShLlJ7X7g,4,1.5,4,1,4_1,inner_train
1,MMaEsDdBsvM,1,2,4,0,4_0,inner_train
1,MNLG4-diuYM,7,0.6190476247,3,2,3_2,inner_valid
1,MNXBOeiPhec,6,0.2222222239,3,2,3_2,inner_train
1,MSmTFZ_-THM,5,1.466666675,4,1,4_1,inner_train
1,MWCNzYUCys0,3,-0.3333333333,1,1,1_1,inner_valid
1,MZoLQD83R-4,3,-0.5555555622,1,1,1_1,inner_train
1,MbpPBLUjpV4,12,0.7777777712,3,3,3_3,inner_train
1,McnbZjgCPLw,4,0.3333333358,3,1,3_1,inner_valid
1,MhojeOmmjC8,2,0.3333333284,3,0,3_0,inner_train
1,MnFRVJtHAeo,4,0.6666666865,3,1,3_1,inner_valid
1,MsjnLoTKAXo,6,0.5555555721,3,2,3_2,inner_train
1,MvFFYObY9A8,2,-0.1666666865,1,0,1_0,outer
1,Mw4EZYZAd9c,4,0.6666666791,3,1,3_1,inner_train
1,MyfRrTjglm8,7,0.6190476332,3,2,3_2,inner_train
1,N0GhVkCwrqw,4,0.4166666791,3,1,3_1,inner_train
1,N0Y7x_fJ0Nw,6,0.5000000099,3,2,3_2,inner_valid
1,N0pKIn6VhOw,3,1.00000002,4,1,4_1,outer
1,N188QSyfmeQ,6,0.1666666716,3,2,3_2,inner_train
1,N3QuD26DuCI,6,0.2222222239,3,2,3_2,inner_train
1,N7tS7A0WWpM,9,0.5925926069,3,2,3_2,outer
1,NCJTV5KaJJc,8,0.2500000037,3,2,3_2,outer
1,NDMAVMZyISM,5,-0.1999999881,1,1,1_1,inner_train
1,NKindd5Xn3s,6,0.05555555722,2,2,2_2,inner_train
1,NZtIGzAzJZM,3,-0.1111111144,1,1,1_1,inner_train
1,Nd55vByy2F8,4,0.8333333284,3,1,3_1,inner_train
1,Ns_h5IVcZ9k,7,0.28571429,3,2,3_2,inner_train
1,NuRvTWhELqs,4,0.5,3,1,3_1,inner_train
1,Nzh2KkaGwrE,3,0.2222222288,3,1,3_1,inner_train
1,NzpymNJaFjo,2,0.5000000149,3,0,3_0,outer
1,O2CEvvYWWbU,9,0.7407407463,3,2,3_2,inner_train
1,O3whFU2lAAk,5,0.9333333314,3,1,3_1,inner_train
1,O8IJh_L0EfM,7,0.8095238124,3,2,3_2,inner_train
1,OBaMn1-x7jQ,5,1.200000012,4,1,4_1,inner_valid
1,OEMSGahoCmM,1,1,3,0,3_0,inner_train
1,OEesmAnTpeA,4,-7.47499998e-09,2,1,2_1,inner_train
1,OFBc3z99bIc,14,0.9761904734,3,3,3_3,inner_train
1,OGXUtVG0Y9w,2,2,4,0,4_0,inner_valid
1,OHWyYVux-yw,12,0.9166666741,3,3,3_3,inner_train
1,OIJr0voCvVQ,1,-1.333333373,0,0,0_0,inner_train
1,OJwO6g01qO8,2,-0.5000000149,1,0,1_0,inner_train
1,OOh1_ffKOKk,5,0.4666666686,3,2,3_2,inner_train
1,OSyKmOye5Uo,3,0.4444444577,3,1,3_1,inner_train
1,O_fTDhCtAhw,4,0.08333333582,2,1,2_1,inner_train
